time	V(A,N016)	I(L1)
5.519958139571424e-02	9.868788e+01	1.621807e+01
5.519958534201117e-02	9.868913e+01	1.621805e+01
5.519959188844187e-02	9.869171e+01	1.621800e+01
5.519959759729837e-02	9.869414e+01	1.621797e+01
5.519960102788079e-02	9.869534e+01	1.621795e+01
5.519960528285762e-02	9.869643e+01	1.621792e+01
5.519960990269081e-02	9.869734e+01	1.621789e+01
5.519961522583765e-02	9.869820e+01	1.621786e+01
5.519962140585553e-02	9.869890e+01	1.621782e+01
5.519962872808944e-02	9.869952e+01	1.621777e+01
5.519963670168893e-02	9.869997e+01	1.621772e+01
5.519964557887976e-02	9.870032e+01	1.621766e+01
5.519965842253836e-02	9.870064e+01	1.621758e+01
5.519967052477830e-02	9.870082e+01	1.621750e+01
5.519969248573992e-02	9.870100e+01	1.621737e+01
5.519971420739326e-02	9.870113e+01	1.621723e+01
5.519975765069992e-02	9.870125e+01	1.621695e+01
5.519981715724005e-02	9.870132e+01	1.621657e+01
5.519989210222061e-02	9.870139e+01	1.621610e+01
5.519995961168118e-02	9.870142e+01	1.621567e+01
5.520002689713901e-02	9.870145e+01	1.621524e+01
5.520010173916080e-02	9.870145e+01	1.621477e+01
5.520018056445374e-02	9.870146e+01	1.621427e+01
5.520027424609814e-02	9.870145e+01	1.621367e+01
5.520037901916485e-02	9.870148e+01	1.621301e+01
5.520050523558955e-02	9.870145e+01	1.621221e+01
5.520065499298363e-02	9.870146e+01	1.621126e+01
5.520085254196367e-02	9.870145e+01	1.621000e+01
5.520109678151201e-02	9.870145e+01	1.620846e+01
5.520131820662053e-02	9.870145e+01	1.620705e+01
5.520150741468500e-02	9.870143e+01	1.620585e+01
5.520169718000329e-02	9.870142e+01	1.620465e+01
5.520190199638254e-02	9.870142e+01	1.620335e+01
5.520209118373400e-02	9.870140e+01	1.620215e+01
5.520230746656387e-02	9.870139e+01	1.620078e+01
5.520252656742460e-02	9.870140e+01	1.619940e+01
5.520281357843505e-02	9.870139e+01	1.619758e+01
5.520312795532984e-02	9.870137e+01	1.619559e+01
5.520357523571235e-02	9.870134e+01	1.619276e+01
5.520398494699270e-02	9.870134e+01	1.619017e+01
5.520429258752569e-02	9.870134e+01	1.618823e+01
5.520458510302702e-02	9.870131e+01	1.618638e+01
5.520497671199658e-02	9.870131e+01	1.618390e+01
5.520575992993571e-02	9.870128e+01	1.617896e+01
5.520582928034929e-02	9.870126e+01	1.617852e+01
5.520587617313989e-02	9.870128e+01	1.617823e+01
5.520591881426675e-02	9.870128e+01	1.617796e+01
5.520595780417985e-02	9.870125e+01	1.617771e+01
5.520600379410213e-02	9.870128e+01	1.617742e+01
5.520608566204669e-02	9.870125e+01	1.617690e+01
5.520621718308130e-02	9.870126e+01	1.617607e+01
5.520638266099379e-02	9.870125e+01	1.617503e+01
5.520658563757910e-02	9.870123e+01	1.617375e+01
5.520678199116106e-02	9.870123e+01	1.617251e+01
5.520686057046941e-02	9.870125e+01	1.617202e+01
5.520689730220341e-02	9.870122e+01	1.617179e+01
5.520689771147064e-02	9.870122e+01	1.617179e+01
5.520689853000511e-02	9.870122e+01	1.617178e+01
5.520689895067044e-02	9.870122e+01	1.617178e+01
5.520689926558239e-02	9.870122e+01	1.617178e+01
5.520689949177151e-02	9.870122e+01	1.617177e+01
5.520689975299891e-02	9.870122e+01	1.617177e+01
5.520690001466042e-02	9.870122e+01	1.617177e+01
5.520690026771235e-02	9.870122e+01	1.617177e+01
5.520690044599669e-02	9.870122e+01	1.617177e+01
5.520690057407229e-02	9.870122e+01	1.617177e+01
5.520690074451599e-02	9.870120e+01	1.617177e+01
5.520690074470371e-02	9.870122e+01	1.617177e+01
5.520690174470371e-02	9.870122e+01	1.617176e+01
5.520690274470371e-02	9.870125e+01	1.617175e+01
5.520690286970371e-02	9.870125e+01	1.617175e+01
5.520690311970371e-02	9.870125e+01	1.617175e+01
5.520690324470371e-02	9.870125e+01	1.617175e+01
5.520690336970371e-02	9.870125e+01	1.617175e+01
5.520690349470370e-02	9.870125e+01	1.617175e+01
5.520690361970370e-02	9.870125e+01	1.617175e+01
5.520690361973613e-02	9.870126e+01	1.617175e+01
5.520690361974424e-02	9.870126e+01	1.617175e+01
5.520690361974626e-02	9.870126e+01	1.617175e+01
5.520690361974678e-02	9.870125e+01	1.617175e+01
5.520690461974678e-02	9.870123e+01	1.617174e+01
5.520690561974678e-02	9.870123e+01	1.617174e+01
5.520690661974677e-02	9.870123e+01	1.617173e+01
5.520690781773729e-02	9.870123e+01	1.617172e+01
5.520691021371831e-02	9.870123e+01	1.617171e+01
5.520691197669982e-02	9.870122e+01	1.617169e+01
5.520691296461461e-02	9.870122e+01	1.617169e+01
5.520691354959544e-02	9.870122e+01	1.617168e+01
5.520691391019680e-02	9.870122e+01	1.617168e+01
5.520691420969321e-02	9.870122e+01	1.617168e+01
5.520691448325463e-02	9.870122e+01	1.617168e+01
5.520691474485487e-02	9.870122e+01	1.617168e+01
5.520691499631584e-02	9.870122e+01	1.617168e+01
5.520691523860923e-02	9.870123e+01	1.617167e+01
5.520691547364088e-02	9.870123e+01	1.617167e+01
5.520691572177786e-02	9.870125e+01	1.617167e+01
5.520691595179163e-02	9.870128e+01	1.617167e+01
5.520691618723048e-02	9.870134e+01	1.617167e+01
5.520691641233683e-02	9.870143e+01	1.617167e+01
5.520691664219474e-02	9.870161e+01	1.617167e+01
5.520691686788399e-02	9.870187e+01	1.617166e+01
5.520691709899569e-02	9.870232e+01	1.617166e+01
5.520691733074281e-02	9.870308e+01	1.617166e+01
5.520691757146739e-02	9.870428e+01	1.617166e+01
5.520691772563076e-02	9.870541e+01	1.617166e+01
5.520691785248062e-02	9.870671e+01	1.617166e+01
5.520691800054887e-02	9.870853e+01	1.617166e+01
5.520691800081629e-02	9.870853e+01	1.617166e+01
5.520691800088314e-02	9.870854e+01	1.617166e+01
5.520691800089985e-02	9.870854e+01	1.617166e+01
5.520691800093328e-02	9.870856e+01	1.617166e+01
5.520691800094164e-02	9.870856e+01	1.617166e+01
5.520691800095835e-02	9.870856e+01	1.617166e+01
5.520691900095834e-02	9.874976e+01	1.617165e+01
5.520692000095834e-02	9.879083e+01	1.617164e+01
5.520692100095834e-02	9.881128e+01	1.617164e+01
5.520692200095834e-02	9.880798e+01	1.617163e+01
5.520692300095834e-02	9.879533e+01	1.617163e+01
5.520692400095834e-02	9.878101e+01	1.617162e+01
5.520692409423617e-02	9.877963e+01	1.617162e+01
5.520692428079183e-02	9.877676e+01	1.617162e+01
5.520692465390314e-02	9.877072e+01	1.617162e+01
5.520692540012575e-02	9.875739e+01	1.617161e+01
5.520692610868531e-02	9.874236e+01	1.617161e+01
5.520692660746141e-02	9.872865e+01	1.617160e+01
5.520692699560347e-02	9.871413e+01	1.617160e+01
5.520692729981253e-02	9.869839e+01	1.617160e+01
5.520692754679674e-02	9.868066e+01	1.617160e+01
5.520692775720038e-02	9.865947e+01	1.617159e+01
5.520692796891583e-02	9.862889e+01	1.617159e+01
5.520692820368033e-02	9.858121e+01	1.617159e+01
5.520692847511526e-02	9.851044e+01	1.617159e+01
5.520692878456488e-02	9.841843e+01	1.617159e+01
5.520692912461941e-02	9.831227e+01	1.617159e+01
5.520692948863198e-02	9.819722e+01	1.617159e+01
5.520692996393099e-02	9.804680e+01	1.617158e+01
5.520693074528676e-02	9.779956e+01	1.617158e+01
5.520693152483781e-02	9.755026e+01	1.617157e+01
5.520693197407877e-02	9.739774e+01	1.617157e+01
5.520693223856534e-02	9.728773e+01	1.617157e+01
5.520693244521461e-02	9.715961e+01	1.617157e+01
5.520693261058587e-02	9.698302e+01	1.617156e+01
5.520693277844402e-02	9.666644e+01	1.617156e+01
5.520693298286056e-02	9.604712e+01	1.617156e+01
5.520693318732483e-02	9.513702e+01	1.617156e+01
5.520693351168806e-02	9.324126e+01	1.617156e+01
5.520693388172795e-02	9.065761e+01	1.617156e+01
5.520693426916345e-02	8.755728e+01	1.617155e+01
5.520693473401280e-02	8.339684e+01	1.617155e+01
5.520693534805338e-02	7.731886e+01	1.617155e+01
5.520693628010743e-02	6.725060e+01	1.617154e+01
5.520693754416541e-02	5.276807e+01	1.617152e+01
5.520693886487694e-02	3.741928e+01	1.617151e+01
5.520694026854974e-02	2.200739e+01	1.617149e+01
5.520694185897834e-02	7.478943e+00	1.617146e+01
5.520694338338366e-02	-2.402924e+00	1.617144e+01
5.520694385851516e-02	-4.125000e+00	1.617143e+01
5.520694385886906e-02	-4.125427e+00	1.617143e+01
5.520694385888012e-02	-4.125427e+00	1.617143e+01
5.520694385888047e-02	-4.125427e+00	1.617143e+01
5.520694385888116e-02	-4.125458e+00	1.617143e+01
5.520694485888116e-02	-4.158386e+00	1.617142e+01
5.520694585888116e-02	-4.172668e+00	1.617140e+01
5.520694685888116e-02	-4.176331e+00	1.617138e+01
5.520694785888116e-02	-4.178741e+00	1.617137e+01
5.520694898902190e-02	-4.180786e+00	1.617135e+01
5.520695002651842e-02	-4.182281e+00	1.617133e+01
5.520695132803410e-02	-4.183746e+00	1.617131e+01
5.520695252358528e-02	-4.184753e+00	1.617129e+01
5.520695372343164e-02	-4.185638e+00	1.617127e+01
5.520695490605556e-02	-4.186340e+00	1.617125e+01
5.520695619240796e-02	-4.186981e+00	1.617123e+01
5.520695757403412e-02	-4.187531e+00	1.617121e+01
5.520695907466285e-02	-4.188049e+00	1.617118e+01
5.520696073583655e-02	-4.188538e+00	1.617115e+01
5.520696258710724e-02	-4.188965e+00	1.617112e+01
5.520696470584893e-02	-4.189362e+00	1.617109e+01
5.520696713156138e-02	-4.189728e+00	1.617105e+01
5.520696997146029e-02	-4.190033e+00	1.617100e+01
5.520697329416552e-02	-4.190308e+00	1.617094e+01
5.520697725660679e-02	-4.190521e+00	1.617088e+01
5.520698197752840e-02	-4.190674e+00	1.617080e+01
5.520698769416495e-02	-4.190826e+00	1.617071e+01
5.520699461549861e-02	-4.190887e+00	1.617059e+01
5.520700312144607e-02	-4.190918e+00	1.617045e+01
5.520701358494288e-02	-4.190918e+00	1.617028e+01
5.520702664310818e-02	-4.190887e+00	1.617006e+01
5.520704297786463e-02	-4.190826e+00	1.616979e+01
5.520706371453880e-02	-4.190735e+00	1.616945e+01
5.520709014004826e-02	-4.190643e+00	1.616901e+01
5.520712421527744e-02	-4.190521e+00	1.616844e+01
5.520717089750118e-02	-4.190308e+00	1.616767e+01
5.520723303670563e-02	-4.190094e+00	1.616664e+01
5.520729602499628e-02	-4.189850e+00	1.616559e+01
5.520736274172635e-02	-4.189575e+00	1.616448e+01
5.520742815268732e-02	-4.189331e+00	1.616340e+01
5.520749630252716e-02	-4.189056e+00	1.616227e+01
5.520756373559264e-02	-4.188812e+00	1.616115e+01
5.520763269761163e-02	-4.188538e+00	1.616001e+01
5.520770077461114e-02	-4.188293e+00	1.615888e+01
5.520776985201633e-02	-4.188019e+00	1.615773e+01
5.520783825855082e-02	-4.187744e+00	1.615660e+01
5.520790740888726e-02	-4.187500e+00	1.615545e+01
5.520797598577996e-02	-4.187256e+00	1.615432e+01
5.520804516796658e-02	-4.186981e+00	1.615317e+01
5.520811378839816e-02	-4.186737e+00	1.615203e+01
5.520818303591680e-02	-4.186462e+00	1.615089e+01
5.520825158476942e-02	-4.186188e+00	1.614975e+01
5.520832099578677e-02	-4.185944e+00	1.614860e+01
5.520838929632608e-02	-4.185638e+00	1.614747e+01
5.520845907956624e-02	-4.185394e+00	1.614631e+01
5.520853647703870e-02	-4.185089e+00	1.614503e+01
5.520862458460290e-02	-4.184753e+00	1.614357e+01
5.520873134268509e-02	-4.184326e+00	1.614180e+01
5.520886259810696e-02	-4.183838e+00	1.613963e+01
5.520903106960299e-02	-4.183197e+00	1.613684e+01
5.520919544398972e-02	-4.182556e+00	1.613412e+01
5.520937099820702e-02	-4.181854e+00	1.613121e+01
5.520954160178963e-02	-4.181213e+00	1.612839e+01
5.520970184704898e-02	-4.180603e+00	1.612574e+01
5.520986053058372e-02	-4.179993e+00	1.612311e+01
5.521002772143761e-02	-4.179352e+00	1.612035e+01
5.521017304108581e-02	-4.178772e+00	1.611794e+01
5.521033762027896e-02	-4.178162e+00	1.611522e+01
5.521046269730392e-02	-4.177673e+00	1.611315e+01
5.521061681736315e-02	-4.177094e+00	1.611061e+01
5.521071226467435e-02	-4.176697e+00	1.610903e+01
5.521084465727887e-02	-4.176208e+00	1.610684e+01
5.521093018416989e-02	-4.175873e+00	1.610543e+01
5.521101293689715e-02	-4.175568e+00	1.610406e+01
5.521106961606475e-02	-4.175354e+00	1.610312e+01
5.521111330674815e-02	-4.175201e+00	1.610240e+01
5.521114470929391e-02	-4.175049e+00	1.610188e+01
5.521116797341901e-02	-4.174988e+00	1.610150e+01
5.521118617885864e-02	-4.174896e+00	1.610120e+01
5.521120125755192e-02	-4.174866e+00	1.610095e+01
5.521121680641846e-02	-4.174774e+00	1.610069e+01
5.521123105753407e-02	-4.174713e+00	1.610046e+01
5.521124728185348e-02	-4.174652e+00	1.610019e+01
5.521126397465662e-02	-4.174591e+00	1.609991e+01
5.521128217468225e-02	-4.174530e+00	1.609961e+01
5.521130257012154e-02	-4.174438e+00	1.609927e+01
5.521132499658554e-02	-4.174377e+00	1.609890e+01
5.521135095086984e-02	-4.174255e+00	1.609847e+01
5.521140951507313e-02	-4.174042e+00	1.609751e+01
5.521144299848751e-02	-4.173920e+00	1.609695e+01
5.521147897195495e-02	-4.173798e+00	1.609636e+01
5.521151858757919e-02	-4.173615e+00	1.609571e+01
5.521156201591641e-02	-4.173431e+00	1.609499e+01
5.521161049774306e-02	-4.173248e+00	1.609419e+01
5.521166538691717e-02	-4.173035e+00	1.609328e+01
5.521172860755814e-02	-4.172821e+00	1.609224e+01
5.521180417285024e-02	-4.172516e+00	1.609099e+01
5.521189556547048e-02	-4.172180e+00	1.608948e+01
5.521201537749556e-02	-4.171692e+00	1.608750e+01
5.521216534974206e-02	-4.171143e+00	1.608503e+01
5.521235365762747e-02	-4.170410e+00	1.608192e+01
5.521261044295014e-02	-4.169434e+00	1.607768e+01
5.521296255553588e-02	-4.168091e+00	1.607188e+01
5.521355190749493e-02	-4.165833e+00	1.606216e+01
5.521445365892245e-02	-4.162354e+00	1.604732e+01
5.521986416748757e-02	-4.141754e+00	1.595858e+01
5.522707817890773e-02	-4.114441e+00	1.584121e+01
5.524150620174804e-02	-4.060608e+00	1.560968e+01
5.527036224742867e-02	-3.955811e+00	1.515910e+01
5.532807433878992e-02	-3.751770e+00	1.428206e+01
5.533324927471763e-02	-3.733856e+00	1.420526e+01
5.533327417565252e-02	-3.733795e+00	1.420490e+01
5.533332397752227e-02	-3.733612e+00	1.420417e+01
5.535105667709247e-02	-3.674103e+00	1.394855e+01
5.536879686570700e-02	-3.615875e+00	1.369852e+01
5.540427724293605e-02	-3.501282e+00	1.320635e+01
5.540429456733899e-02	-3.501221e+00	1.320611e+01
5.540439851375666e-02	-3.500885e+00	1.320471e+01
5.540453710898021e-02	-3.500458e+00	1.320283e+01
5.540481429942731e-02	-3.499573e+00	1.319907e+01
5.540536868032151e-02	-3.497803e+00	1.319156e+01
5.540647744210992e-02	-3.494324e+00	1.317656e+01
5.540869496568674e-02	-3.487366e+00	1.314662e+01
5.541313001284037e-02	-3.473450e+00	1.308700e+01
5.542200010714763e-02	-3.445923e+00	1.296877e+01
5.546340406715961e-02	-3.320007e+00	1.242849e+01
5.546341375054433e-02	-3.319977e+00	1.242836e+01
5.546341463652255e-02	-3.319977e+00	1.242835e+01
5.546341508118666e-02	-3.319977e+00	1.242834e+01
5.546341538416322e-02	-3.319977e+00	1.242834e+01
5.546341558331768e-02	-3.319977e+00	1.242834e+01
5.546341574289828e-02	-3.320007e+00	1.242834e+01
5.546341592011182e-02	-3.320007e+00	1.242833e+01
5.546341611635119e-02	-3.320007e+00	1.242833e+01
5.546341633640763e-02	-3.320007e+00	1.242833e+01
5.546341652481571e-02	-3.320007e+00	1.242833e+01
5.546341671202782e-02	-3.320007e+00	1.242832e+01
5.546341687184290e-02	-3.320007e+00	1.242832e+01
5.546341704266602e-02	-3.320007e+00	1.242832e+01
5.546341721722309e-02	-3.320007e+00	1.242832e+01
5.546341756633724e-02	-3.319977e+00	1.242831e+01
5.546341826456552e-02	-3.319977e+00	1.242830e+01
5.546341858316108e-02	-3.319977e+00	1.242830e+01
5.546341893969466e-02	-3.319977e+00	1.242830e+01
5.546341926948240e-02	-3.319977e+00	1.242829e+01
5.546341939183696e-02	-3.319977e+00	1.242829e+01
5.546341948710908e-02	-3.320007e+00	1.242829e+01
5.546342048710908e-02	-3.319977e+00	1.242828e+01
5.546342148710908e-02	-3.319977e+00	1.242826e+01
5.546342248710908e-02	-3.319977e+00	1.242825e+01
5.546342357566496e-02	-3.319977e+00	1.242824e+01
5.546342575277673e-02	-3.319946e+00	1.242821e+01
5.546343010700026e-02	-3.319946e+00	1.242815e+01
5.546343116426785e-02	-3.319946e+00	1.242814e+01
5.546343166680395e-02	-3.319916e+00	1.242813e+01
5.546343195618108e-02	-3.319916e+00	1.242813e+01
5.546343224936421e-02	-3.319916e+00	1.242813e+01
5.546343255481310e-02	-3.319977e+00	1.242812e+01
5.546343355481310e-02	-3.319916e+00	1.242811e+01
5.546343455481310e-02	-3.319916e+00	1.242810e+01
5.546343555481310e-02	-3.319916e+00	1.242808e+01
5.546343655481310e-02	-3.319946e+00	1.242807e+01
5.546343755481310e-02	-3.319946e+00	1.242806e+01
5.546343855481310e-02	-3.319946e+00	1.242805e+01
5.546343955481309e-02	-3.319916e+00	1.242803e+01
5.546344055481309e-02	-3.319916e+00	1.242802e+01
5.546344155481309e-02	-3.319916e+00	1.242801e+01
5.546344255481309e-02	-3.319916e+00	1.242799e+01
5.546344355481309e-02	-3.319916e+00	1.242798e+01
5.546344455481309e-02	-3.319916e+00	1.242797e+01
5.546344579615339e-02	-3.319885e+00	1.242795e+01
5.546344796857122e-02	-3.319885e+00	1.242793e+01
5.546345131443054e-02	-3.319885e+00	1.242788e+01
5.546345492342006e-02	-3.319855e+00	1.242784e+01
5.546346214139910e-02	-3.319855e+00	1.242774e+01
5.546347657735718e-02	-3.319794e+00	1.242756e+01
5.546347665274572e-02	-3.319794e+00	1.242756e+01
5.546347680352282e-02	-3.319794e+00	1.242756e+01
5.546347710507701e-02	-3.319794e+00	1.242755e+01
5.546347770818538e-02	-3.319794e+00	1.242755e+01
5.546347891440213e-02	-3.319794e+00	1.242753e+01
5.546347965058272e-02	-3.319794e+00	1.242752e+01
5.546348019249833e-02	-3.319794e+00	1.242751e+01
5.546348069150101e-02	-3.319794e+00	1.242751e+01
5.546348120437284e-02	-3.319733e+00	1.242750e+01
5.546348178863252e-02	-3.319702e+00	1.242749e+01
5.546348231514499e-02	-3.319641e+00	1.242749e+01
5.546348288582666e-02	-3.319519e+00	1.242748e+01
5.546348344231104e-02	-3.319336e+00	1.242747e+01
5.546348406265719e-02	-3.319031e+00	1.242746e+01
5.546348472039809e-02	-3.318542e+00	1.242746e+01
5.546348548874965e-02	-3.317688e+00	1.242745e+01
5.546348637919910e-02	-3.316223e+00	1.242743e+01
5.546348750688029e-02	-3.313599e+00	1.242742e+01
5.546348898141931e-02	-3.308533e+00	1.242740e+01
5.546349105459349e-02	-3.298096e+00	1.242738e+01
5.546349307649020e-02	-3.283508e+00	1.242735e+01
5.546349392923441e-02	-3.274292e+00	1.242734e+01
5.546349446757139e-02	-3.265686e+00	1.242733e+01
5.546349478732109e-02	-3.258240e+00	1.242733e+01
5.546349498958966e-02	-3.251129e+00	1.242733e+01
5.546349515732404e-02	-3.243103e+00	1.242732e+01
5.546349515732413e-02	-3.243103e+00	1.242732e+01
5.546349515732433e-02	-3.243073e+00	1.242732e+01
5.546349615732433e-02	-1.952515e+00	1.242731e+01
5.546349715732433e-02	5.119019e-01	1.242730e+01
5.546349815732433e-02	4.086121e+00	1.242729e+01
5.546349915732433e-02	7.965576e+00	1.242727e+01
5.546350015732433e-02	1.169022e+01	1.242726e+01
5.546350121959107e-02	1.537173e+01	1.242725e+01
5.546350236948847e-02	1.896689e+01	1.242724e+01
5.546350341565217e-02	2.192392e+01	1.242723e+01
5.546350483155423e-02	2.567392e+01	1.242721e+01
5.546350668709667e-02	3.039178e+01	1.242720e+01
5.546350908228938e-02	3.630219e+01	1.242717e+01
5.546351129775417e-02	4.162778e+01	1.242716e+01
5.546351394722845e-02	4.782898e+01	1.242713e+01
5.546351638075014e-02	5.334654e+01	1.242712e+01
5.546351955900006e-02	6.026112e+01	1.242710e+01
5.546352293808735e-02	6.717715e+01	1.242708e+01
5.546352749358020e-02	7.563362e+01	1.242705e+01
5.546353252618174e-02	8.344682e+01	1.242703e+01
5.546353921774411e-02	9.115854e+01	1.242700e+01
5.546354456098188e-02	9.507063e+01	1.242699e+01
5.546354890681576e-02	9.675189e+01	1.242698e+01
5.546355297987846e-02	9.751819e+01	1.242696e+01
5.546355735582217e-02	9.791747e+01	1.242695e+01
5.546356099137447e-02	9.808772e+01	1.242694e+01
5.546356425861138e-02	9.817497e+01	1.242694e+01
5.546356802115409e-02	9.824446e+01	1.242693e+01
5.546357190216023e-02	9.830194e+01	1.242692e+01
5.546357643365701e-02	9.836076e+01	1.242690e+01
5.546358137338691e-02	9.842041e+01	1.242689e+01
5.546358740288709e-02	9.849042e+01	1.242688e+01
5.546359500621003e-02	9.857698e+01	1.242686e+01
5.546360320941595e-02	9.866960e+01	1.242683e+01
5.546361572587322e-02	9.881046e+01	1.242680e+01
5.546362724899002e-02	9.894005e+01	1.242677e+01
5.546364984212499e-02	9.919398e+01	1.242672e+01
5.546367347328657e-02	9.944286e+01	1.242666e+01
5.546369364588970e-02	9.959689e+01	1.242661e+01
5.546371202873358e-02	9.966306e+01	1.242656e+01
5.546372900194551e-02	9.968448e+01	1.242652e+01
5.546374673218810e-02	9.969499e+01	1.242648e+01
5.546377543384123e-02	9.970361e+01	1.242641e+01
5.546383283714747e-02	9.971211e+01	1.242626e+01
5.546390281055145e-02	9.971718e+01	1.242609e+01
5.546399294308111e-02	9.972032e+01	1.242587e+01
5.546409653206995e-02	9.972218e+01	1.242562e+01
5.546422661330571e-02	9.972345e+01	1.242530e+01
5.546439566916044e-02	9.972430e+01	1.242488e+01
5.546462912872253e-02	9.972481e+01	1.242431e+01
5.546487076197288e-02	9.972499e+01	1.242372e+01
5.546513995198047e-02	9.972495e+01	1.242306e+01
5.546535012637607e-02	9.972484e+01	1.242254e+01
5.546555986351622e-02	9.972467e+01	1.242203e+01
5.546572415032575e-02	9.972453e+01	1.242163e+01
5.546591037831822e-02	9.972437e+01	1.242117e+01
5.546602056832268e-02	9.972424e+01	1.242090e+01
5.546617608103469e-02	9.972409e+01	1.242052e+01
5.546627120858953e-02	9.972400e+01	1.242029e+01
5.546636013353615e-02	9.972389e+01	1.242007e+01
5.546642016158290e-02	9.972385e+01	1.241992e+01
5.546646542170856e-02	9.972379e+01	1.241981e+01
5.546649786497628e-02	9.972375e+01	1.241973e+01
5.546652165773513e-02	9.972372e+01	1.241967e+01
5.546654011205699e-02	9.972371e+01	1.241963e+01
5.546655499130260e-02	9.972368e+01	1.241959e+01
5.546656831618869e-02	9.972369e+01	1.241956e+01
5.546658189361075e-02	9.972366e+01	1.241953e+01
5.546659480054302e-02	9.972365e+01	1.241949e+01
5.546660943534714e-02	9.972365e+01	1.241946e+01
5.546662591288939e-02	9.972362e+01	1.241942e+01
5.546664634185889e-02	9.972360e+01	1.241937e+01
5.546667339159259e-02	9.972359e+01	1.241930e+01
5.546671285206991e-02	9.972354e+01	1.241920e+01
5.546678556789143e-02	9.972346e+01	1.241903e+01
5.546693099953446e-02	9.972331e+01	1.241867e+01
5.546722186282054e-02	9.972298e+01	1.241796e+01
5.546780358939269e-02	9.972235e+01	1.241654e+01
5.546877051813246e-02	9.972131e+01	1.241417e+01
5.547040481477266e-02	9.971959e+01	1.241018e+01
5.547239334735470e-02	9.971744e+01	1.240534e+01
5.547599712123168e-02	9.971362e+01	1.239659e+01
5.548150445232315e-02	9.970781e+01	1.238328e+01
5.549221554373771e-02	9.969667e+01	1.235755e+01
5.549489331659135e-02	9.969377e+01	1.235115e+01
5.549557762638829e-02	9.969302e+01	1.234952e+01
5.549615463588988e-02	9.969241e+01	1.234814e+01
5.549651577812122e-02	9.969206e+01	1.234728e+01
5.549681518503611e-02	9.969171e+01	1.234657e+01
5.549707564502510e-02	9.969145e+01	1.234595e+01
5.549734326689144e-02	9.969118e+01	1.234531e+01
5.549761549331404e-02	9.969092e+01	1.234467e+01
5.549793790179085e-02	9.969057e+01	1.234390e+01
5.549966286650288e-02	9.968877e+01	1.233981e+01
5.550082246175009e-02	9.968758e+01	1.233706e+01
5.550261926212357e-02	9.968571e+01	1.233280e+01
5.550544618298239e-02	9.968282e+01	1.232613e+01
5.550995518094191e-02	9.967819e+01	1.231551e+01
5.550995584663735e-02	9.967819e+01	1.231551e+01
5.550995673423127e-02	9.967819e+01	1.231551e+01
5.551002140178819e-02	9.967813e+01	1.231535e+01
5.551008606934511e-02	9.967806e+01	1.231520e+01
5.551015073690203e-02	9.967800e+01	1.231505e+01
5.551021540445895e-02	9.967793e+01	1.231490e+01
5.551028007201587e-02	9.967787e+01	1.231475e+01
5.551034473957280e-02	9.967780e+01	1.231460e+01
5.551040940712972e-02	9.967773e+01	1.231444e+01
5.551086385521601e-02	9.967728e+01	1.231338e+01
5.551160059187860e-02	9.967651e+01	1.231165e+01
5.551245870939462e-02	9.967564e+01	1.230964e+01
5.551322695825685e-02	9.967485e+01	1.230784e+01
5.551322795825685e-02	9.967485e+01	1.230783e+01
5.551322895825685e-02	9.967485e+01	1.230783e+01
5.551322995825685e-02	9.967485e+01	1.230783e+01
5.551323095825685e-02	9.967485e+01	1.230783e+01
5.551323195825685e-02	9.967485e+01	1.230783e+01
5.551323208325685e-02	9.967485e+01	1.230783e+01
5.551323233325686e-02	9.967487e+01	1.230782e+01
5.551323233332762e-02	9.967487e+01	1.230782e+01
5.551323233332790e-02	9.967487e+01	1.230782e+01
5.551323233332845e-02	9.967485e+01	1.230782e+01
5.551323245832845e-02	9.967485e+01	1.230782e+01
5.551323258332844e-02	9.967485e+01	1.230782e+01
5.551323270855240e-02	9.967487e+01	1.230782e+01
5.551323283355240e-02	9.967485e+01	1.230782e+01
5.551323295855239e-02	9.967485e+01	1.230782e+01
5.551323308355239e-02	9.967485e+01	1.230782e+01
5.551323326926069e-02	9.967485e+01	1.230782e+01
5.551323348915748e-02	9.967485e+01	1.230782e+01
5.551323382335003e-02	9.967485e+01	1.230782e+01
5.551323418920274e-02	9.967484e+01	1.230782e+01
5.551323492090814e-02	9.967484e+01	1.230782e+01
5.551323603913406e-02	9.967484e+01	1.230782e+01
5.551323817072618e-02	9.967484e+01	1.230781e+01
5.551324145833581e-02	9.967484e+01	1.230780e+01
5.551324302188908e-02	9.967485e+01	1.230780e+01
5.551324361308512e-02	9.967485e+01	1.230780e+01
5.551324398998363e-02	9.967485e+01	1.230780e+01
5.551324416009149e-02	9.967485e+01	1.230780e+01
5.551324431932363e-02	9.967485e+01	1.230780e+01
5.551324448374783e-02	9.967484e+01	1.230780e+01
5.551324548374783e-02	9.967484e+01	1.230779e+01
5.551324648374783e-02	9.967485e+01	1.230779e+01
5.551324748374783e-02	9.967485e+01	1.230779e+01
5.551324848374783e-02	9.967485e+01	1.230779e+01
5.551324948374783e-02	9.967484e+01	1.230778e+01
5.551325048374783e-02	9.967482e+01	1.230778e+01
5.551325148374783e-02	9.967474e+01	1.230778e+01
5.551325248374783e-02	9.967436e+01	1.230778e+01
5.551325348374783e-02	9.967337e+01	1.230777e+01
5.551325448374782e-02	9.967209e+01	1.230777e+01
5.551325548374782e-02	9.967133e+01	1.230777e+01
