time	V(vds)	V(vgs)	Id(M1)
4.067408048107766e-005	9.785272e-003	9.388844e+000	9.660917e-002
4.067808048107767e-005	9.832472e-003	9.403661e+000	9.725373e-002
4.068208048107768e-005	9.879975e-003	9.418018e+000	9.789653e-002
4.068608048107768e-005	9.927783e-003	9.431915e+000	9.853757e-002
4.069008048107769e-005	9.975894e-003	9.445353e+000	9.917685e-002
4.069108048107770e-005	9.987950e-003	9.448656e+000	9.933641e-002
4.070250905250629e-005	1.012735e-002	9.484078e+000	1.011519e-001
4.071393762393489e-005	1.026781e-002	9.517077e+000	1.029535e-001
4.072536619536348e-005	1.040931e-002	9.547653e+000	1.047413e-001
4.073679476679208e-005	1.055187e-002	9.575807e+000	1.065153e-001
4.074822333822068e-005	1.069548e-002	9.601538e+000	1.082754e-001
4.075965190964928e-005	1.084013e-002	9.624846e+000	1.100218e-001
4.077108048107787e-005	1.098585e-002	9.645732e+000	1.117543e-001
4.078279476679218e-005	1.113534e-002	9.665565e+000	1.135161e-001
4.079450905250649e-005	1.128479e-002	9.684073e+000	1.152642e-001
4.080622333822080e-005	1.143420e-002	9.701258e+000	1.169985e-001
4.081793762393512e-005	1.158357e-002	9.717118e+000	1.187191e-001
4.082965190964943e-005	1.173289e-002	9.731654e+000	1.204259e-001
4.084136619536374e-005	1.188216e-002	9.744867e+000	1.221190e-001
4.085308048107805e-005	1.203140e-002	9.756755e+000	1.237984e-001
4.086536619536379e-005	1.218739e-002	9.768333e+000	1.255452e-001
4.087765190964954e-005	1.234274e-002	9.779163e+000	1.272778e-001
4.088993762393528e-005	1.249744e-002	9.789246e+000	1.289962e-001
4.090222333822101e-005	1.265150e-002	9.798582e+000	1.307002e-001
4.091450905250675e-005	1.280492e-002	9.807169e+000	1.323900e-001
4.092679476679250e-005	1.295769e-002	9.815010e+000	1.340654e-001
4.093908048107824e-005	1.310981e-002	9.822103e+000	1.357266e-001
4.094636619536397e-005	1.319958e-002	9.826136e+000	1.367053e-001
4.095365190964970e-005	1.328904e-002	9.830017e+000	1.376792e-001
4.096093762393543e-005	1.337819e-002	9.833744e+000	1.386483e-001
4.096822333822116e-005	1.346702e-002	9.837318e+000	1.396126e-001
4.097550905250689e-005	1.355555e-002	9.840739e+000	1.405721e-001
4.098279476679262e-005	1.364377e-002	9.844007e+000	1.415268e-001
4.099008048107835e-005	1.373168e-002	9.847122e+000	1.424768e-001
4.099108048107835e-005	1.374372e-002	9.847542e+000	1.426068e-001
4.100479476679267e-005	1.390822e-002	9.852996e+000	1.443807e-001
4.101850905250698e-005	1.407149e-002	9.858134e+000	1.461384e-001
4.103222333822130e-005	1.423351e-002	9.862956e+000	1.478799e-001
4.104593762393562e-005	1.439429e-002	9.867462e+000	1.496054e-001
4.105965190964993e-005	1.455384e-002	9.871651e+000	1.513147e-001
4.107336619536425e-005	1.471213e-002	9.875524e+000	1.530078e-001
4.108708048107856e-005	1.486919e-002	9.879081e+000	1.546848e-001
4.110293762393574e-005	1.504915e-002	9.882944e+000	1.566043e-001
4.111879476679292e-005	1.522738e-002	9.886596e+000	1.585036e-001
4.113465190965010e-005	1.540388e-002	9.890036e+000	1.603828e-001
4.115050905250727e-005	1.557865e-002	9.893265e+000	1.622420e-001
4.116636619536445e-005	1.575170e-002	9.896281e+000	1.640810e-001
4.118222333822163e-005	1.592301e-002	9.899085e+000	1.658999e-001
4.119808048107881e-005	1.609260e-002	9.901678e+000	1.676987e-001
4.121122333822169e-005	1.623185e-002	9.903740e+000	1.691750e-001
4.122436619536458e-005	1.636994e-002	9.905721e+000	1.706385e-001
4.123750905250746e-005	1.650686e-002	9.907623e+000	1.720891e-001
4.125065190965035e-005	1.664262e-002	9.909444e+000	1.735268e-001
4.126379476679324e-005	1.677722e-002	9.911186e+000	1.749516e-001
4.127693762393612e-005	1.691065e-002	9.912847e+000	1.763635e-001
4.129008048107901e-005	1.704293e-002	9.914429e+000	1.777626e-001
4.129108048107901e-005	1.705294e-002	9.914548e+000	1.778685e-001
4.131336619536477e-005	1.727441e-002	9.917071e+000	1.802099e-001
4.133565190965054e-005	1.749273e-002	9.919469e+000	1.825172e-001
4.135793762393630e-005	1.770790e-002	9.921742e+000	1.847905e-001
4.138022333822206e-005	1.791991e-002	9.923890e+000	1.870297e-001
4.140250905250782e-005	1.812878e-002	9.925912e+000	1.892349e-001
4.142479476679359e-005	1.833449e-002	9.927810e+000	1.914060e-001
4.144708048107935e-005	1.853705e-002	9.929582e+000	1.935432e-001
4.146750905250797e-005	1.872010e-002	9.931144e+000	1.954741e-001
4.148793762393659e-005	1.890071e-002	9.932650e+000	1.973792e-001
4.150836619536520e-005	1.907891e-002	9.934098e+000	1.992585e-001
4.152879476679382e-005	1.925467e-002	9.935488e+000	2.011120e-001
4.154922333822243e-005	1.942802e-002	9.936821e+000	2.029396e-001
4.156965190965105e-005	1.959894e-002	9.938097e+000	2.047414e-001
4.159008048107967e-005	1.976743e-002	9.939315e+000	2.065174e-001
4.159108048107967e-005	1.977562e-002	9.939374e+000	2.066037e-001
4.162679476679403e-005	2.006419e-002	9.941388e+000	2.096449e-001
4.166250905250839e-005	2.034624e-002	9.943308e+000	2.126171e-001
4.169822333822276e-005	2.062175e-002	9.945133e+000	2.155202e-001
4.173393762393713e-005	2.089074e-002	9.946864e+000	2.183544e-001
4.176965190965149e-005	2.115320e-002	9.948501e+000	2.211195e-001
4.180536619536585e-005	2.140913e-002	9.950043e+000	2.238156e-001
4.184108048108022e-005	2.165853e-002	9.951490e+000	2.264427e-001
4.189108048108033e-005	2.199817e-002	9.953437e+000	2.300203e-001
4.193379476679471e-005	2.227874e-002	9.954992e+000	2.329756e-001
4.197650905250908e-005	2.255180e-002	9.956485e+000	2.358518e-001
4.201922333822346e-005	2.281733e-002	9.957915e+000	2.386488e-001
4.206193762393784e-005	2.307535e-002	9.959283e+000	2.413667e-001
4.210465190965223e-005	2.332586e-002	9.960587e+000	2.440054e-001
4.214736619536660e-005	2.356884e-002	9.961829e+000	2.465650e-001
4.219008048108098e-005	2.380431e-002	9.963009e+000	2.490455e-001
4.219108048108098e-005	2.380975e-002	9.963037e+000	2.491028e-001
4.223379476679537e-005	2.403836e-002	9.964174e+000	2.515111e-001
4.227650905250974e-005	2.426083e-002	9.965275e+000	2.538549e-001
4.231922333822412e-005	2.447717e-002	9.966339e+000	2.561343e-001
4.236193762393850e-005	2.468738e-002	9.967366e+000	2.583491e-001
4.240465190965288e-005	2.489146e-002	9.968356e+000	2.604994e-001
4.244736619536726e-005	2.508940e-002	9.969310e+000	2.625853e-001
4.249008048108164e-005	2.528121e-002	9.970226e+000	2.646066e-001
4.249108048108164e-005	2.528564e-002	9.970248e+000	2.646533e-001
4.253379476679602e-005	2.547186e-002	9.971137e+000	2.666159e-001
4.257650905251040e-005	2.565307e-002	9.972003e+000	2.685259e-001
4.261922333822478e-005	2.582929e-002	9.972844e+000	2.703833e-001
4.266193762393916e-005	2.600051e-002	9.973661e+000	2.721882e-001
4.270465190965354e-005	2.616672e-002	9.974454e+000	2.739406e-001
4.274736619536792e-005	2.632794e-002	9.975223e+000	2.756403e-001
4.279008048108230e-005	2.648416e-002	9.975967e+000	2.772875e-001
4.279108048108230e-005	2.648777e-002	9.975985e+000	2.773256e-001
4.283379476679668e-005	2.663943e-002	9.976710e+000	2.789249e-001
4.287650905251106e-005	2.678701e-002	9.977419e+000	2.804814e-001
4.291922333822544e-005	2.693052e-002	9.978111e+000	2.819951e-001
4.296193762393982e-005	2.706996e-002	9.978786e+000	2.834659e-001
4.300465190965420e-005	2.720532e-002	9.979444e+000	2.848939e-001
4.304736619536857e-005	2.733660e-002	9.980086e+000	2.862791e-001
4.309008048108296e-005	2.746381e-002	9.980710e+000	2.876214e-001
4.309108048108296e-005	2.746675e-002	9.980724e+000	2.876524e-001
4.313379476679734e-005	2.759025e-002	9.981335e+000	2.889557e-001
4.317650905251171e-005	2.771043e-002	9.981933e+000	2.902241e-001
4.321922333822609e-005	2.782729e-002	9.982518e+000	2.914576e-001
4.326193762394048e-005	2.794082e-002	9.983091e+000	2.926562e-001
4.330465190965486e-005	2.805104e-002	9.983652e+000	2.938199e-001
4.334736619536923e-005	2.815794e-002	9.984200e+000	2.949487e-001
4.339008048108361e-005	2.826152e-002	9.984735e+000	2.960426e-001
4.339108048108362e-005	2.826391e-002	9.984748e+000	2.960679e-001
4.343379476679800e-005	2.836446e-002	9.985273e+000	2.971299e-001
4.347650905251237e-005	2.846231e-002	9.985788e+000	2.981636e-001
4.351922333822675e-005	2.855745e-002	9.986294e+000	2.991688e-001
4.356193762394113e-005	2.864989e-002	9.986791e+000	3.001455e-001
4.360465190965552e-005	2.873962e-002	9.987278e+000	3.010938e-001
4.364736619536989e-005	2.882665e-002	9.987755e+000	3.020137e-001
4.369008048108427e-005	2.891097e-002	9.988223e+000	3.029051e-001
4.369108048108427e-005	2.891292e-002	9.988235e+000	3.029257e-001
4.373379476679865e-005	2.899477e-002	9.988694e+000	3.037912e-001
4.377650905251303e-005	2.907443e-002	9.989146e+000	3.046335e-001
4.381922333822741e-005	2.915188e-002	9.989591e+000	3.054526e-001
4.386193762394179e-005	2.922712e-002	9.990028e+000	3.062486e-001
4.390465190965617e-005	2.930016e-002	9.990457e+000	3.070214e-001
4.394736619537055e-005	2.937100e-002	9.990879e+000	3.077710e-001
4.399008048108493e-005	2.943964e-002	9.991294e+000	3.084974e-001
4.399108048108493e-005	2.944122e-002	9.991303e+000	3.085142e-001
4.403379476679931e-005	2.950785e-002	9.991711e+000	3.092195e-001
4.407650905251369e-005	2.957268e-002	9.992113e+000	3.099059e-001
4.411922333822807e-005	2.963572e-002	9.992509e+000	3.105734e-001
4.416193762394245e-005	2.969696e-002	9.992899e+000	3.112221e-001
4.420465190965683e-005	2.975641e-002	9.993283e+000	3.118518e-001
4.424736619537121e-005	2.981406e-002	9.993661e+000	3.124627e-001
4.429008048108559e-005	2.986991e-002	9.994033e+000	3.130547e-001
4.429108048108559e-005	2.987120e-002	9.994041e+000	3.130684e-001
4.433379476679997e-005	2.992542e-002	9.994407e+000	3.136431e-001
4.437650905251434e-005	2.997818e-002	9.994769e+000	3.142025e-001
4.441922333822873e-005	3.002948e-002	9.995125e+000	3.147464e-001
4.446193762394311e-005	3.007931e-002	9.995476e+000	3.152750e-001
4.450465190965749e-005	3.012768e-002	9.995823e+000	3.157882e-001
4.454736619537186e-005	3.017459e-002	9.996165e+000	3.162860e-001
4.459008048108624e-005	3.022003e-002	9.996502e+000	3.167684e-001
4.459108048108625e-005	3.022108e-002	9.996510e+000	3.167796e-001
4.463379476680063e-005	3.026520e-002	9.996842e+000	3.172480e-001
4.467650905251500e-005	3.030812e-002	9.997170e+000	3.177038e-001
4.471922333822938e-005	3.034985e-002	9.997494e+000	3.181471e-001
4.476193762394377e-005	3.039039e-002	9.997813e+000	3.185778e-001
4.480465190965815e-005	3.042974e-002	9.998129e+000	3.189960e-001
4.484736619537252e-005	3.046790e-002	9.998440e+000	3.194017e-001
4.489008048108690e-005	3.050486e-002	9.998748e+000	3.197948e-001
4.489108048108690e-005	3.050571e-002	9.998755e+000	3.198039e-001
4.493379476680129e-005	3.054160e-002	9.999059e+000	3.201856e-001
4.497650905251566e-005	3.057651e-002	9.999359e+000	3.205571e-001
4.501922333823004e-005	3.061045e-002	9.999656e+000	3.209183e-001
4.506193762394442e-005	3.064342e-002	9.999949e+000	3.212693e-001
4.510465190965880e-005	3.067542e-002	1.000024e+001	3.216101e-001
4.514736619537318e-005	3.070645e-002	1.000053e+001	3.219407e-001
4.519008048108756e-005	3.073651e-002	1.000081e+001	3.222611e-001
4.519108048108756e-005	3.073720e-002	1.000081e+001	3.222685e-001
4.523379476680194e-005	3.076638e-002	1.000109e+001	3.225795e-001
4.527650905251632e-005	3.079476e-002	1.000137e+001	3.228822e-001
4.531922333823070e-005	3.082236e-002	1.000164e+001	3.231766e-001
4.536193762394508e-005	3.084916e-002	1.000192e+001	3.234627e-001
4.540465190965946e-005	3.087518e-002	1.000218e+001	3.237404e-001
4.544736619537384e-005	3.090040e-002	1.000245e+001	3.240098e-001
4.549008048108822e-005	3.092483e-002	1.000271e+001	3.242708e-001
4.549108048108822e-005	3.092540e-002	1.000272e+001	3.242769e-001
4.553379476680260e-005	3.094911e-002	1.000298e+001	3.245303e-001
4.557650905251698e-005	3.097218e-002	1.000323e+001	3.247770e-001
4.561922333823136e-005	3.099461e-002	1.000349e+001	3.250169e-001
4.566193762394574e-005	3.101639e-002	1.000374e+001	3.252500e-001
4.570465190966012e-005	3.103753e-002	1.000399e+001	3.254764e-001
4.574736619537449e-005	3.105803e-002	1.000423e+001	3.256959e-001
4.579008048108888e-005	3.107788e-002	1.000448e+001	3.259086e-001
4.579108048108888e-005	3.107834e-002	1.000448e+001	3.259135e-001
4.583379476680326e-005	3.109760e-002	1.000472e+001	3.261201e-001
4.587650905251763e-005	3.111635e-002	1.000496e+001	3.263211e-001
4.591922333823202e-005	3.113456e-002	1.000520e+001	3.265166e-001
4.596193762394640e-005	3.115226e-002	1.000543e+001	3.267066e-001
4.600465190966078e-005	3.116943e-002	1.000567e+001	3.268910e-001
4.604736619537515e-005	3.118607e-002	1.000590e+001	3.270699e-001
4.609008048108953e-005	3.120220e-002	1.000612e+001	3.272433e-001
4.609108048108954e-005	3.120257e-002	1.000613e+001	3.272473e-001
4.613379476680392e-005	3.121821e-002	1.000636e+001	3.274156e-001
4.617650905251829e-005	3.123343e-002	1.000658e+001	3.275794e-001
4.621922333823267e-005	3.124822e-002	1.000680e+001	3.277388e-001
4.626193762394705e-005	3.126258e-002	1.000702e+001	3.278936e-001
4.630465190966144e-005	3.127652e-002	1.000724e+001	3.280439e-001
4.634736619537581e-005	3.129003e-002	1.000746e+001	3.281896e-001
4.639008048109019e-005	3.130312e-002	1.000767e+001	3.283309e-001
4.639108048109019e-005	3.130342e-002	1.000768e+001	3.283342e-001
4.643379476680457e-005	3.131611e-002	1.000789e+001	3.284714e-001
4.647650905251895e-005	3.132846e-002	1.000810e+001	3.286048e-001
4.651922333823333e-005	3.134046e-002	1.000831e+001	3.287347e-001
4.656193762394771e-005	3.135211e-002	1.000851e+001	3.288608e-001
4.660465190966209e-005	3.136342e-002	1.000872e+001	3.289833e-001
4.664736619537647e-005	3.137437e-002	1.000892e+001	3.291021e-001
4.669008048109085e-005	3.138498e-002	1.000913e+001	3.292172e-001
4.669108048109085e-005	3.138523e-002	1.000913e+001	3.292199e-001
4.673379476680523e-005	3.139552e-002	1.000933e+001	3.293317e-001
4.677650905251961e-005	3.140553e-002	1.000953e+001	3.294405e-001
4.681922333823399e-005	3.141526e-002	1.000973e+001	3.295463e-001
4.686193762394837e-005	3.142470e-002	1.000992e+001	3.296491e-001
4.690465190966275e-005	3.143386e-002	1.001012e+001	3.297489e-001
4.694736619537713e-005	3.144274e-002	1.001031e+001	3.298457e-001
4.699008048109151e-005	3.145134e-002	1.001050e+001	3.299395e-001
4.699108048109151e-005	3.145154e-002	1.001051e+001	3.299417e-001
4.703379476680589e-005	3.145988e-002	1.001070e+001	3.300328e-001
4.707650905252027e-005	3.146799e-002	1.001088e+001	3.301214e-001
4.711922333823465e-005	3.147586e-002	1.001107e+001	3.302077e-001
4.716193762394903e-005	3.148351e-002	1.001126e+001	3.302914e-001
4.720465190966341e-005	3.149093e-002	1.001144e+001	3.303728e-001
4.724736619537778e-005	3.149811e-002	1.001162e+001	3.304517e-001
4.729008048109216e-005	3.150507e-002	1.001181e+001	3.305281e-001
4.729108048109217e-005	3.150523e-002	1.001181e+001	3.305299e-001
4.733379476680655e-005	3.151198e-002	1.001199e+001	3.306041e-001
4.737650905252092e-005	3.151854e-002	1.001217e+001	3.306764e-001
4.741922333823530e-005	3.152491e-002	1.001235e+001	3.307466e-001
4.746193762394969e-005	3.153109e-002	1.001252e+001	3.308149e-001
4.750465190966407e-005	3.153709e-002	1.001270e+001	3.308812e-001
4.754736619537844e-005	3.154290e-002	1.001287e+001	3.309455e-001
4.759008048109282e-005	3.154853e-002	1.001305e+001	3.310077e-001
4.759108048109282e-005	3.154866e-002	1.001305e+001	3.310092e-001
4.763379476680721e-005	3.155411e-002	1.001322e+001	3.310697e-001
4.767650905252158e-005	3.155941e-002	1.001339e+001	3.311286e-001
4.771922333823596e-005	3.156455e-002	1.001356e+001	3.311858e-001
4.776193762395034e-005	3.156955e-002	1.001373e+001	3.312414e-001
4.780465190966472e-005	3.157439e-002	1.001390e+001	3.312955e-001
4.784736619537910e-005	3.157908e-002	1.001406e+001	3.313479e-001
4.789008048109348e-005	3.158362e-002	1.001423e+001	3.313986e-001
4.789108048109348e-005	3.158372e-002	1.001423e+001	3.313998e-001
4.793379476680786e-005	3.158812e-002	1.001439e+001	3.314491e-001
4.797650905252224e-005	3.159240e-002	1.001456e+001	3.314971e-001
4.801922333823662e-005	3.159655e-002	1.001472e+001	3.315437e-001
4.806193762395100e-005	3.160057e-002	1.001488e+001	3.315891e-001
4.810465190966538e-005	3.160447e-002	1.001504e+001	3.316331e-001
4.814736619537976e-005	3.160825e-002	1.001520e+001	3.316758e-001
4.819008048109414e-005	3.161190e-002	1.001536e+001	3.317172e-001
4.819108048109414e-005	3.161199e-002	1.001536e+001	3.317181e-001
4.823379476680852e-005	3.161553e-002	1.001552e+001	3.317583e-001
4.827650905252290e-005	3.161897e-002	1.001567e+001	3.317974e-001
4.831922333823728e-005	3.162231e-002	1.001583e+001	3.318354e-001
4.836193762395166e-005	3.162555e-002	1.001598e+001	3.318724e-001
4.840465190966604e-005	3.162869e-002	1.001613e+001	3.319082e-001
4.844736619538041e-005	3.163172e-002	1.001629e+001	3.319430e-001
4.849008048109480e-005	3.163466e-002	1.001644e+001	3.319767e-001
4.849108048109480e-005	3.163473e-002	1.001644e+001	3.319775e-001
4.853379476680918e-005	3.163757e-002	1.001659e+001	3.320103e-001
4.857650905252355e-005	3.164033e-002	1.001674e+001	3.320421e-001
4.861922333823794e-005	3.164301e-002	1.001689e+001	3.320731e-001
4.866193762395232e-005	3.164561e-002	1.001704e+001	3.321032e-001
4.870465190966670e-005	3.164812e-002	1.001718e+001	3.321325e-001
4.874736619538107e-005	3.165056e-002	1.001733e+001	3.321608e-001
4.879008048109545e-005	3.165291e-002	1.001747e+001	3.321883e-001
4.879108048109546e-005	3.165296e-002	1.001748e+001	3.321889e-001
4.883379476680984e-005	3.165524e-002	1.001762e+001	3.322156e-001
4.887650905252421e-005	3.165745e-002	1.001776e+001	3.322416e-001
4.891922333823859e-005	3.165959e-002	1.001791e+001	3.322668e-001
4.896193762395297e-005	3.166167e-002	1.001805e+001	3.322914e-001
4.900465190966736e-005	3.166368e-002	1.001819e+001	3.323152e-001
4.904736619538173e-005	3.166562e-002	1.001833e+001	3.323383e-001
4.909008048109611e-005	3.166750e-002	1.001847e+001	3.323607e-001
4.909108048109611e-005	3.166754e-002	1.001847e+001	3.323612e-001
4.913379476681050e-005	3.166936e-002	1.001861e+001	3.323829e-001
4.917650905252487e-005	3.167112e-002	1.001875e+001	3.324041e-001
4.921922333823925e-005	3.167283e-002	1.001889e+001	3.324247e-001
4.926193762395363e-005	3.167448e-002	1.001902e+001	3.324447e-001
4.930465190966801e-005	3.167608e-002	1.001916e+001	3.324641e-001
4.934736619538239e-005	3.167763e-002	1.001930e+001	3.324829e-001
4.939008048109677e-005	3.167912e-002	1.001943e+001	3.325012e-001
4.939108048109677e-005	3.167915e-002	1.001943e+001	3.325016e-001
4.943379476681115e-005	3.168059e-002	1.001957e+001	3.325193e-001
4.947650905252553e-005	3.168199e-002	1.001970e+001	3.325365e-001
4.951922333823991e-005	3.168334e-002	1.001983e+001	3.325533e-001
4.956193762395429e-005	3.168465e-002	1.001996e+001	3.325696e-001
4.960465190966867e-005	3.168592e-002	1.002009e+001	3.325854e-001
4.964736619538305e-005	3.168714e-002	1.002022e+001	3.326008e-001
4.969008048109743e-005	3.168832e-002	1.002035e+001	3.326156e-001
4.969108048109743e-005	3.168835e-002	1.002036e+001	3.326160e-001
4.973379476681181e-005	3.168949e-002	1.002049e+001	3.326304e-001
4.977650905252619e-005	3.169059e-002	1.002061e+001	3.326445e-001
4.981922333824057e-005	3.169165e-002	1.002074e+001	3.326581e-001
4.986193762395495e-005	3.169268e-002	1.002087e+001	3.326714e-001
4.990465190966933e-005	3.169368e-002	1.002100e+001	3.326843e-001
4.994736619538370e-005	3.169464e-002	1.002112e+001	3.326968e-001
4.999008048109809e-005	3.169556e-002	1.002125e+001	3.327089e-001
4.999108048109809e-005	3.169558e-002	1.002125e+001	3.327092e-001
5.003379476681247e-005	3.169647e-002	1.002138e+001	3.327210e-001
5.007650905252684e-005	3.169734e-002	1.002150e+001	3.327324e-001
5.011922333824122e-005	3.169817e-002	1.002162e+001	3.327436e-001
5.016193762395561e-005	3.169898e-002	1.002175e+001	3.327544e-001
5.020465190966999e-005	3.169975e-002	1.002187e+001	3.327649e-001
5.024736619538436e-005	3.170050e-002	1.002199e+001	3.327751e-001
5.029008048109874e-005	3.170121e-002	1.002211e+001	3.327850e-001
5.029108048109875e-005	3.170123e-002	1.002211e+001	3.327852e-001
5.033379476681313e-005	3.170192e-002	1.002223e+001	3.327948e-001
5.037650905252750e-005	3.170259e-002	1.002235e+001	3.328041e-001
5.041922333824188e-005	3.170323e-002	1.002247e+001	3.328132e-001
5.046193762395626e-005	3.170385e-002	1.002259e+001	3.328220e-001
5.050465190967064e-005	3.170445e-002	1.002271e+001	3.328306e-001
5.054736619538502e-005	3.170502e-002	1.002283e+001	3.328389e-001
5.059008048109940e-005	3.170557e-002	1.002295e+001	3.328469e-001
5.059108048109940e-005	3.170559e-002	1.002295e+001	3.328471e-001
5.063379476681378e-005	3.170612e-002	1.002307e+001	3.328549e-001
5.067650905252816e-005	3.170663e-002	1.002318e+001	3.328625e-001
5.071922333824254e-005	3.170712e-002	1.002330e+001	3.328699e-001
5.076193762395692e-005	3.170759e-002	1.002341e+001	3.328771e-001
5.080465190967130e-005	3.170804e-002	1.002353e+001	3.328841e-001
5.084736619538568e-005	3.170847e-002	1.002364e+001	3.328909e-001
5.089008048110006e-005	3.170889e-002	1.002376e+001	3.328974e-001
5.089108048110006e-005	3.170890e-002	1.002376e+001	3.328976e-001
5.119108048110072e-005	3.171137e-002	1.002454e+001	3.329387e-001
5.149108048110138e-005	3.171315e-002	1.002530e+001	3.329722e-001
5.179108048110203e-005	3.171439e-002	1.002605e+001	3.329995e-001
5.209108048110269e-005	3.171518e-002	1.002677e+001	3.330218e-001
5.239108048110335e-005	3.171562e-002	1.002747e+001	3.330399e-001
5.269108048110401e-005	3.171577e-002	1.002815e+001	3.330547e-001
5.299108048110467e-005	3.171569e-002	1.002881e+001	3.330667e-001
5.329108048110532e-005	3.171543e-002	1.002946e+001	3.330766e-001
5.359108048110598e-005	3.171502e-002	1.003010e+001	3.330846e-001
5.389108048110664e-005	3.171451e-002	1.003071e+001	3.330911e-001
5.419108048110730e-005	3.171390e-002	1.003132e+001	3.330964e-001
5.449108048110795e-005	3.171322e-002	1.003191e+001	3.331007e-001
5.479108048110861e-005	3.171250e-002	1.003248e+001	3.331043e-001
5.509108048110927e-005	3.171173e-002	1.003305e+001	3.331071e-001
5.539108048110993e-005	3.171094e-002	1.003360e+001	3.331095e-001
5.569108048111059e-005	3.171013e-002	1.003414e+001	3.331114e-001
5.599108048111124e-005	3.170930e-002	1.003467e+001	3.331130e-001
5.629108048111190e-005	3.170846e-002	1.003519e+001	3.331143e-001
5.659108048111256e-005	3.170762e-002	1.003570e+001	3.331153e-001
5.689108048111322e-005	3.170678e-002	1.003620e+001	3.331161e-001
5.719108048111387e-005	3.170595e-002	1.003669e+001	3.331168e-001
5.749108048111453e-005	3.170511e-002	1.003718e+001	3.331174e-001
5.779108048111519e-005	3.170429e-002	1.003765e+001	3.331179e-001
5.809108048111585e-005	3.170347e-002	1.003811e+001	3.331182e-001
5.839108048111651e-005	3.170266e-002	1.003857e+001	3.331186e-001
5.869108048111716e-005	3.170186e-002	1.003902e+001	3.331188e-001
5.899108048111782e-005	3.170107e-002	1.003946e+001	3.331190e-001
5.929108048111848e-005	3.170029e-002	1.003990e+001	3.331192e-001
5.959108048111914e-005	3.169952e-002	1.004032e+001	3.331193e-001
5.989108048111980e-005	3.169876e-002	1.004074e+001	3.331194e-001
6.000000000000000e-005	3.169848e-002	1.004089e+001	3.331195e-001
6.000010000000000e-005	3.169848e-002	1.004089e+001	3.331195e-001
6.000011000000000e-005	3.169779e-002	1.004076e+001	3.331204e-001
6.000013000000000e-005	3.169473e-002	1.004025e+001	3.331228e-001
6.000015999999999e-005	3.168471e-002	1.003888e+001	3.331271e-001
6.000020000000000e-005	3.166423e-002	1.003630e+001	3.331334e-001
6.000020399999999e-005	3.166117e-002	1.003597e+001	3.331338e-001
6.000021200000000e-005	3.165491e-002	1.003531e+001	3.331343e-001
6.000022800000000e-005	3.164200e-002	1.003407e+001	3.331349e-001
6.000026000000000e-005	3.161614e-002	1.003183e+001	3.331349e-001
6.000032400000000e-005	3.156909e-002	1.002810e+001	3.331333e-001
6.000045200000001e-005	3.149944e-002	1.002275e+001	3.331293e-001
6.000070800000003e-005	3.141933e-002	1.001604e+001	3.331234e-001
6.000095135105625e-005	3.138797e-002	1.001236e+001	3.331206e-001
6.000127274046145e-005	3.138043e-002	1.000950e+001	3.331195e-001
6.000161408048404e-005	3.138413e-002	1.000716e+001	3.331191e-001
6.000214137601449e-005	3.139510e-002	1.000392e+001	3.331191e-001
6.000295177905686e-005	3.141021e-002	9.998838e+000	3.331192e-001
6.000395177905686e-005	3.139420e-002	9.989411e+000	3.331204e-001
6.000495177905686e-005	3.128619e-002	9.970926e+000	3.331228e-001
6.000588450397897e-005	3.109840e-002	9.943567e+000	3.331239e-001
6.000675001283420e-005	3.090334e-002	9.912299e+000	3.331236e-001
6.000768496523743e-005	3.071705e-002	9.875452e+000	3.331230e-001
6.000868496523743e-005	3.055213e-002	9.833754e+000	3.331223e-001
6.000968496523743e-005	3.042109e-002	9.790180e+000	3.331217e-001
6.001068496523743e-005	3.032146e-002	9.745065e+000	3.331211e-001
6.001168496523744e-005	3.024924e-002	9.698647e+000	3.331206e-001
6.001268496523744e-005	3.020058e-002	9.651104e+000	3.331202e-001
6.001368496523744e-005	3.017206e-002	9.602570e+000	3.331199e-001
6.001468496523744e-005	3.016080e-002	9.553154e+000	3.331196e-001
6.001568496523744e-005	3.016445e-002	9.502952e+000	3.331193e-001
6.001668496523745e-005	3.018108e-002	9.452046e+000	3.331191e-001
6.001768496523745e-005	3.020913e-002	9.400515e+000	3.331189e-001
6.001868496523745e-005	3.024735e-002	9.348425e+000	3.331187e-001
6.001968496523745e-005	3.029471e-002	9.295842e+000	3.331186e-001
6.002068496523746e-005	3.035038e-002	9.242822e+000	3.331184e-001
6.002168496523746e-005	3.041368e-002	9.189417e+000	3.331183e-001
6.002268496523746e-005	3.048405e-002	9.135677e+000	3.331182e-001
6.002368496523746e-005	3.056103e-002	9.081646e+000	3.331181e-001
6.002468496523746e-005	3.064424e-002	9.027365e+000	3.331180e-001
6.002568496523747e-005	3.073337e-002	8.972871e+000	3.331178e-001
6.002668496523747e-005	3.082815e-002	8.918200e+000	3.331178e-001
6.002768496523747e-005	3.092837e-002	8.863384e+000	3.331177e-001
6.002868496523747e-005	3.103386e-002	8.808453e+000	3.331175e-001
6.002968496523747e-005	3.114447e-002	8.753433e+000	3.331175e-001
6.003068496523748e-005	3.126010e-002	8.698353e+000	3.331174e-001
6.003168496523748e-005	3.138065e-002	8.643235e+000	3.331173e-001
6.003268496523748e-005	3.150607e-002	8.588101e+000	3.331172e-001
6.003368496523748e-005	3.163629e-002	8.532973e+000	3.331171e-001
