time	V(vds)	V(vgs)	Id(M1)
4.333430472262248e-004	2.116667e+000	2.504961e-001	5.357323e-004
4.333431101945244e-004	2.117252e+000	2.524279e-001	4.982997e-004
4.333432361311237e-004	2.118535e+000	2.561425e-001	4.312289e-004
4.333434880043222e-004	2.121373e+000	2.631481e-001	3.306248e-004
4.333437625069145e-004	2.124747e+000	2.702774e-001	2.561601e-004
4.333440203668190e-004	2.128127e+000	2.765396e-001	2.148545e-004
4.333443562398553e-004	2.132706e+000	2.842779e-001	1.867740e-004
4.333448735078257e-004	2.139917e+000	2.958059e-001	1.672549e-004
4.333456474141165e-004	2.150923e+000	3.134185e-001	1.377737e-004
4.333463928482436e-004	2.162346e+000	3.341487e-001	2.357577e-005
4.333472839846444e-004	2.178446e+000	3.682930e-001	-3.015968e-004
4.333479633712371e-004	2.194132e+000	4.035185e-001	-6.730820e-004
4.333487532905177e-004	2.217941e+000	4.552630e-001	-1.155713e-003
4.333498799553652e-004	2.261051e+000	5.430197e-001	-1.797909e-003
4.333513194719343e-004	2.328758e+000	6.720846e-001	-2.484743e-003
4.333530987542064e-004	2.425510e+000	8.471746e-001	-3.139926e-003
4.333539974146007e-004	2.478755e+000	9.392021e-001	-3.352203e-003
4.333547242632326e-004	2.523589e+000	1.013811e+000	-3.432584e-003
4.333554628559020e-004	2.569499e+000	1.088874e+000	-3.473436e-003
4.333561087171127e-004	2.609659e+000	1.153973e+000	-3.495552e-003
4.333567711112122e-004	2.650696e+000	1.219827e+000	-3.500510e-003
4.333575778118683e-004	2.700236e+000	1.298481e+000	-3.483777e-003
4.333584952212028e-004	2.755789e+000	1.385919e+000	-3.447938e-003
4.333594966274801e-004	2.815345e+000	1.479072e+000	-3.401525e-003
4.333605274431883e-004	2.875104e+000	1.571952e+000	-3.351304e-003
4.333625890746048e-004	2.990079e+000	1.749178e+000	-3.248298e-003
4.333658844650904e-004	3.163095e+000	2.012902e+000	-3.081978e-003
4.333707491969591e-004	3.396224e+000	2.363096e+000	-2.838926e-003
4.333771200237194e-004	3.666358e+000	2.762217e+000	-2.531359e-003
4.333841703048463e-004	3.922741e+000	3.134652e+000	-2.213651e-003
4.333922015759249e-004	4.165138e+000	3.481755e+000	-1.872638e-003
4.334014117418705e-004	4.385869e+000	3.800976e+000	-1.212498e-003
4.334071015281104e-004	4.469033e+000	3.943133e+000	-1.226859e-004
4.334120302413636e-004	4.474306e+000	4.008917e+000	1.168705e-003
4.334176556226408e-004	4.418126e+000	4.034279e+000	2.010826e-003
4.334219001515159e-004	4.356263e+000	4.037234e+000	2.074431e-003
4.334276445952467e-004	4.269079e+000	4.036282e+000	1.921855e-003
4.334356079225724e-004	4.153982e+000	4.034984e+000	1.726399e-003
4.334515345772239e-004	3.939568e+000	4.032727e+000	1.391943e-003
4.334752476822827e-004	3.648456e+000	4.030145e+000	1.000988e-003
4.335140670465022e-004	3.216255e+000	4.027407e+000	5.438513e-004
4.335638639767082e-004	2.703115e+000	4.025684e+000	1.678442e-004
4.336309390094508e-004	2.045444e+000	4.025560e+000	-7.079002e-005
4.337288397056409e-004	1.109423e+000	4.028518e+000	-4.314856e-005
4.338183779095059e-004	2.798138e-001	4.045147e+000	2.146500e-004
4.338476463695198e-004	5.043034e-002	4.080581e+000	1.326947e-004
4.338565681048874e-004	1.546400e-002	4.116821e+000	6.089034e-005
4.338653168038701e-004	9.145062e-003	4.171811e+000	1.095676e-004
4.338674622321339e-004	8.169714e-003	4.185198e+000	1.084677e-004
4.338688549836233e-004	7.553078e-003	4.193670e+000	1.042381e-004
4.338698813660188e-004	7.310634e-003	4.200009e+000	1.146269e-004
4.338710606720280e-004	7.013585e-003	4.207195e+000	1.231506e-004
4.338733318440499e-004	6.507128e-003	4.220843e+000	1.395977e-004
4.338778741880938e-004	5.688472e-003	4.247398e+000	1.733226e-004
4.338869588761815e-004	4.460469e-003	4.298380e+000	2.424820e-004
4.338951593624994e-004	3.668783e-003	4.341897e+000	3.061439e-004
4.339047253832478e-004	3.032310e-003	4.389256e+000	3.813135e-004
4.339154080337429e-004	2.529620e-003	4.438161e+000	4.658430e-004
4.339285534320794e-004	2.093935e-003	4.493102e+000	5.703218e-004
4.339428648628599e-004	1.761048e-003	4.546863e+000	6.843802e-004
4.339603251171487e-004	1.479993e-003	4.604764e+000	8.237761e-004
4.339799891031057e-004	1.263450e-003	4.661199e+000	9.809372e-004
4.340034638870187e-004	1.092541e-003	4.718031e+000	1.168687e-003
4.340309334328229e-004	9.664312e-004	4.772613e+000	1.388484e-003
4.340627975201595e-004	8.835168e-004	4.822681e+000	1.643516e-003
4.341023595774279e-004	8.379155e-004	4.869898e+000	1.960214e-003
4.341467568929666e-004	8.343005e-004	4.907918e+000	2.315647e-003
4.342070673193751e-004	8.765493e-004	4.942520e+000	2.798482e-003
4.342740035946660e-004	9.609524e-004	4.965879e+000	3.334323e-003
4.343780370698371e-004	1.132628e-003	4.985095e+000	4.167004e-003
4.344912834745508e-004	1.346615e-003	4.994457e+000	5.073124e-003
4.346943729621611e-004	1.757885e-003	4.999800e+000	6.697194e-003
4.349240352264833e-004	2.234509e-003	5.001256e+000	8.531607e-003
4.353833597551277e-004	3.193419e-003	5.001454e+000	1.219104e-002
4.361263450889408e-004	4.738635e-003	5.001459e+000	1.807943e-002
4.371263450889408e-004	6.801788e-003	5.001456e+000	2.593304e-002
4.381263450889408e-004	8.847562e-003	5.001453e+000	3.371320e-002
4.382762998221184e-004	9.150854e-003	5.001453e+000	3.486549e-002
4.384762394663552e-004	9.553291e-003	5.001453e+000	3.639390e-002
4.387764507115265e-004	1.015586e-002	5.001452e+000	3.868182e-002
4.387774507115265e-004	1.015785e-002	5.001452e+000	3.868940e-002
4.387794507115266e-004	1.016182e-002	5.001452e+000	3.870455e-002
4.387834507115266e-004	1.016982e-002	5.001452e+000	3.873492e-002
4.387914507115268e-004	1.018581e-002	5.001452e+000	3.879560e-002
4.388074507115270e-004	1.021778e-002	5.001452e+000	3.891695e-002
4.388394507115275e-004	1.028168e-002	5.001452e+000	3.915949e-002
4.389034507115285e-004	1.040931e-002	5.001452e+000	3.964393e-002
4.390314507115305e-004	1.066428e-002	5.001451e+000	4.061162e-002
4.390324507115306e-004	1.066627e-002	5.001451e+000	4.061915e-002
4.390344507115306e-004	1.067024e-002	5.001451e+000	4.063421e-002
4.390384507115306e-004	1.067820e-002	5.001451e+000	4.066441e-002
4.390464507115308e-004	1.069410e-002	5.001451e+000	4.072475e-002
4.390624507115310e-004	1.072590e-002	5.001451e+000	4.084542e-002
4.391123299999990e-004	1.082496e-002	5.001451e+000	4.122134e-002
4.391405714230650e-004	1.088101e-002	5.001451e+000	4.143404e-002
4.391415714230651e-004	1.088300e-002	5.001451e+000	4.144155e-002
4.391435714230651e-004	1.088696e-002	5.001451e+000	4.145658e-002
4.391475714230651e-004	1.089490e-002	5.001451e+000	4.148670e-002
4.391555714230653e-004	1.091076e-002	5.001451e+000	4.154690e-002
4.391603299999998e-004	1.092020e-002	5.001451e+000	4.158270e-002
4.391668128461310e-004	1.093306e-002	5.001451e+000	4.163150e-002
4.391678128461310e-004	1.093504e-002	5.001451e+000	4.163901e-002
4.391698128461311e-004	1.093900e-002	5.001451e+000	4.165404e-002
4.391723300000000e-004	1.094399e-002	5.001451e+000	4.167295e-002
4.391733300000000e-004	1.094598e-002	5.001451e+000	4.168049e-002
4.391743300000000e-004	1.094796e-002	5.001451e+000	4.168801e-002
4.391753300000000e-004	1.094994e-002	5.001451e+000	4.169554e-002
4.391763300000000e-004	1.095185e-002	5.001453e+000	4.169696e-002
4.391764300000000e-004	1.095092e-002	5.001409e+000	4.170220e-002
4.391766300000000e-004	1.094767e-002	5.001306e+000	4.170647e-002
4.391769300000000e-004	1.094029e-002	5.001119e+000	4.170924e-002
4.391773300000001e-004	1.092839e-002	5.000834e+000	4.171271e-002
4.391773700000001e-004	1.092728e-002	5.000815e+000	4.171269e-002
4.391774500000001e-004	1.092545e-002	5.000782e+000	4.171286e-002
4.391776100000001e-004	1.092314e-002	5.000731e+000	4.171353e-002
4.391779300000001e-004	1.092084e-002	5.000638e+000	4.171551e-002
4.391785301554153e-004	1.091667e-002	5.000406e+000	4.172012e-002
4.391794918730383e-004	1.089756e-002	4.999675e+000	4.172836e-002
4.391808707031036e-004	1.083401e-002	4.997634e+000	4.174152e-002
4.391816805403791e-004	1.076440e-002	4.995535e+000	4.175038e-002
4.391821320222271e-004	1.070128e-002	4.993665e+000	4.175701e-002
4.391824482147461e-004	1.063293e-002	4.991665e+000	4.176421e-002
4.391827409174783e-004	1.054636e-002	4.989282e+000	4.176984e-002
4.391830716470117e-004	1.044375e-002	4.986615e+000	4.176980e-002
4.391833393130928e-004	1.037966e-002	4.984825e+000	4.176675e-002
4.391836363328923e-004	1.033608e-002	4.983228e+000	4.176382e-002
4.391838887485292e-004	1.031716e-002	4.982099e+000	4.176257e-002
4.391841594313553e-004	1.031068e-002	4.981057e+000	4.176241e-002
4.391844561953983e-004	1.031301e-002	4.980029e+000	4.176316e-002
4.391847615918777e-004	1.032198e-002	4.979055e+000	4.176467e-002
4.391853723848366e-004	1.034769e-002	4.977220e+000	4.176862e-002
4.391860704093024e-004	1.038031e-002	4.975203e+000	4.177372e-002
4.391874664582338e-004	1.044397e-002	4.971274e+000	4.178439e-002
4.391898053018401e-004	1.052049e-002	4.964283e+000	4.180327e-002
4.391921647265307e-004	1.044653e-002	4.953638e+000	4.182919e-002
4.391938016249197e-004	1.013131e-002	4.939144e+000	4.185112e-002
4.391955734728467e-004	9.547709e-003	4.914711e+000	4.186807e-002
4.391973095895769e-004	8.977691e-003	4.885462e+000	4.187787e-002
4.391991092932633e-004	8.523225e-003	4.850944e+000	4.188785e-002
4.392027087006360e-004	7.963102e-003	4.773961e+000	4.190874e-002
4.392078562909817e-004	7.725295e-003	4.654070e+000	4.194005e-002
4.392135425261167e-004	8.202409e-003	4.513462e+000	4.197464e-002
4.392194977818743e-004	9.868204e-003	4.362118e+000	4.200597e-002
4.392259554690904e-004	1.380801e-002	4.198264e+000	4.202269e-002
4.392301537518090e-004	1.907057e-002	4.094501e+000	4.200546e-002
4.392334771208767e-004	2.707891e-002	4.016412e+000	4.194748e-002
4.392362823518046e-004	3.917288e-002	3.955642e+000	4.182584e-002
4.392385772454804e-004	5.691134e-002	3.912928e+000	4.161236e-002
4.392409604221633e-004	8.722860e-002	3.878790e+000	4.131145e-002
4.392433729364521e-004	1.302700e-001	3.854689e+000	4.107345e-002
4.392463009957715e-004	1.936685e-001	3.834898e+000	4.090996e-002
4.392495776990673e-004	2.731704e-001	3.820082e+000	4.079963e-002
4.392542136871810e-004	3.951532e-001	3.807317e+000	4.069861e-002
4.392598553698690e-004	5.530785e-001	3.799955e+000	4.061406e-002
4.392673371844921e-004	7.727836e-001	3.798922e+000	4.053624e-002
4.392762306460593e-004	1.042303e+000	3.804486e+000	4.047210e-002
4.392882964151690e-004	1.413194e+000	3.815367e+000	4.040418e-002
4.393052465632087e-004	1.936288e+000	3.826400e+000	4.026308e-002
4.393391468592882e-004	3.008205e+000	3.828820e+000	3.961901e-002
4.393640371825591e-004	3.873669e+000	3.801597e+000	3.841361e-002
4.393804016808318e-004	4.543857e+000	3.744513e+000	3.678807e-002
4.393921062206933e-004	5.085852e+000	3.660911e+000	3.416356e-002
4.393985165890688e-004	5.363651e+000	3.572399e+000	2.793023e-002
4.394017322326791e-004	5.454498e+000	3.490302e+000	2.321441e-002
4.394047321424384e-004	5.496683e+000	3.385622e+000	2.027380e-002
4.394066168282588e-004	5.513202e+000	3.314333e+000	1.914199e-002
4.394084532199956e-004	5.524636e+000	3.243328e+000	1.830309e-002
4.394121260034690e-004	5.541904e+000	3.101630e+000	1.700141e-002
4.394162086318989e-004	5.555958e+000	2.948558e+000	1.574030e-002
4.394243738887586e-004	5.575202e+000	2.661561e+000	1.364342e-002
4.394351803695299e-004	5.592470e+000	2.322676e+000	1.130064e-002
4.394493744419445e-004	5.607625e+000	1.943421e+000	8.781895e-003
4.394616179002721e-004	5.616669e+000	1.675496e+000	7.030370e-003
4.394756766488377e-004	5.624014e+000	1.431033e+000	5.437905e-003
4.394899767546819e-004	5.629492e+000	1.236195e+000	4.161708e-003
4.395053976665179e-004	5.633786e+000	1.076894e+000	3.109805e-003
4.395229008625153e-004	5.637244e+000	9.451941e-001	2.229888e-003
4.395450189981616e-004	5.640139e+000	8.314834e-001	1.479631e-003
4.395743050940967e-004	5.642410e+000	7.353398e-001	8.660191e-004
4.396062118601625e-004	5.643592e+000	6.726032e-001	4.971795e-004
4.396440220214657e-004	5.643927e+000	6.299918e-001	2.756314e-004
4.396864222095197e-004	5.643558e+000	6.025524e-001	1.582535e-004
4.397458637275276e-004	5.642428e+000	5.803024e-001	8.359279e-005
4.398162633344411e-004	5.640697e+000	5.645628e-001	4.711831e-005
4.399310482490100e-004	5.637486e+000	5.488653e-001	2.254672e-005
4.400810735214355e-004	5.632842e+000	5.353680e-001	9.849301e-006
4.403191076539363e-004	5.624156e+000	5.205446e-001	1.491342e-007
4.407557206829603e-004	5.597900e+000	4.960597e-001	-1.280465e-005
4.415480978610440e-004	5.512084e+000	4.383332e-001	-8.630383e-005
4.416909722969393e-004	5.436649e+000	3.936301e-001	-2.911886e-004
4.418148459142762e-004	5.199150e+000	2.539750e-001	-1.065473e-003
4.418946027161578e-004	4.827675e+000	3.516028e-002	-1.919555e-003
4.419718413740932e-004	4.235137e+000	-3.134938e-001	-2.783131e-003
4.420443378449472e-004	3.539975e+000	-7.170010e-001	-3.545564e-003
4.420656717599120e-004	3.318710e+000	-8.345168e-001	-3.778608e-003
4.420811378321511e-004	3.160618e+000	-9.034456e-001	-3.963379e-003
4.420912953351419e-004	3.062666e+000	-9.354133e-001	-4.078791e-003
4.421008016271286e-004	2.975764e+000	-9.551729e-001	-4.176226e-003
4.421115117844806e-004	2.882458e+000	-9.676664e-001	-4.272046e-003
4.421329320991846e-004	2.703308e+000	-9.766459e-001	-4.425030e-003
4.421515349817762e-004	2.551594e+000	-9.758177e-001	-4.528379e-003
4.421699825233902e-004	2.402595e+000	-9.714151e-001	-4.605576e-003
4.421921971158565e-004	2.222837e+000	-9.669279e-001	-4.678751e-003
4.422178216207718e-004	2.015756e+000	-9.642437e-001	-4.740171e-003
4.422582167047838e-004	1.695086e+000	-9.625962e-001	-4.794084e-003
4.423128603057455e-004	1.290498e+000	-9.583127e-001	-4.769756e-003
4.424221475076690e-004	5.961340e-001	-9.362326e-001	-4.460923e-003
4.425444522309060e-004	-1.962093e-003	-8.922633e-001	-3.809408e-003
4.426498102898441e-004	-3.504307e-001	-8.317953e-001	-3.059834e-003
4.426968709322582e-004	-4.242669e-001	-7.863573e-001	-2.681394e-003
4.427636397814222e-004	-4.437100e-001	-7.055990e-001	-2.082166e-003
4.427981782049765e-004	-4.416520e-001	-6.718993e-001	-1.750030e-003
4.428456964791523e-004	-4.352268e-001	-6.407765e-001	-1.291185e-003
4.429070111270723e-004	-4.216045e-001	-6.096032e-001	-7.070921e-004
4.429861605340114e-004	-3.862899e-001	-5.685740e-001	2.864442e-005
4.430654828994780e-004	-3.104542e-001	-5.057323e-001	7.266355e-004
4.431506521237501e-004	-1.530081e-001	-3.869542e-001	1.408623e-003
4.432376607072455e-004	1.217295e-001	-1.842412e-001	1.993703e-003
4.433563427092737e-004	6.715555e-001	2.157620e-001	2.570314e-003
4.434620834974137e-004	1.283048e+000	6.460691e-001	2.895106e-003
4.435028783782576e-004	1.531695e+000	7.973614e-001	2.997286e-003
4.435314870782495e-004	1.688589e+000	8.621550e-001	3.069822e-003
4.435489085049195e-004	1.770053e+000	8.763924e-001	3.096262e-003
4.435652911659057e-004	1.839846e+000	8.773308e-001	3.095656e-003
4.435882353688682e-004	1.935350e+000	8.730627e-001	3.073985e-003
4.436096919592847e-004	2.024832e+000	8.674511e-001	3.040148e-003
4.436476923927548e-004	2.184763e+000	8.572199e-001	2.956790e-003
4.436845790192702e-004	2.339660e+000	8.474568e-001	2.851204e-003
4.437583522723011e-004	2.636467e+000	8.256649e-001	2.569314e-003
4.438623822018692e-004	2.997612e+000	7.864600e-001	2.054083e-003
4.440026164073477e-004	3.353660e+000	7.188152e-001	1.210908e-003
4.441059196185027e-004	3.494811e+000	6.574243e-001	5.189229e-004
4.441754932252314e-004	3.497859e+000	6.041610e-001	3.788388e-005
4.442650218611096e-004	3.385494e+000	5.062822e-001	-5.543361e-004
4.443559785766624e-004	3.150193e+000	3.538130e-001	-1.092105e-003
4.444507113488631e-004	2.777828e+000	1.235175e-001	-1.546568e-003
4.445640685987009e-004	2.222222e+000	-2.210090e-001	-1.918717e-003
4.446668251465901e-004	1.679326e+000	-5.541490e-001	-2.090824e-003
4.447256849976046e-004	1.383594e+000	-7.179467e-001	-2.121150e-003
4.447638247871095e-004	1.221514e+000	-7.799125e-001	-2.116459e-003
4.447924266119222e-004	1.123551e+000	-7.919360e-001	-2.086521e-003
4.448197179163860e-004	1.044451e+000	-7.861143e-001	-2.027762e-003
4.448585617643083e-004	9.425820e-001	-7.718937e-001	-1.916574e-003
4.448964959423207e-004	8.531700e-001	-7.587734e-001	-1.786849e-003
4.449723642983454e-004	7.014585e-001	-7.348362e-001	-1.487677e-003
4.450526425191629e-004	5.843563e-001	-7.076263e-001	-1.126413e-003
4.451759004466538e-004	4.857503e-001	-6.580504e-001	-5.144445e-004
4.452684661182170e-004	4.787458e-001	-6.102546e-001	-3.846512e-005
4.453708825032793e-004	5.542380e-001	-5.340479e-001	4.693092e-004
4.454751228047209e-004	7.281168e-001	-4.094078e-001	9.119330e-004
4.456178291083411e-004	1.109590e+000	-1.527914e-001	1.341044e-003
4.457575824329549e-004	1.596088e+000	1.693678e-001	1.516616e-003
4.459027825094078e-004	2.150318e+000	5.248305e-001	1.445516e-003
4.459813184287096e-004	2.423160e+000	6.768116e-001	1.322573e-003
4.460279524898813e-004	2.544539e+000	7.148439e-001	1.218352e-003
4.460781057575826e-004	2.633933e+000	7.085056e-001	1.063812e-003
4.461265912127256e-004	2.698005e+000	6.877959e-001	8.787987e-004
4.461764587070548e-004	2.746424e+000	6.658008e-001	6.738682e-004
4.462428966071263e-004	2.783289e+000	6.364685e-001	3.933698e-004
4.463209099488326e-004	2.783787e+000	5.966028e-001	6.416484e-005
4.464113976916559e-004	2.723101e+000	5.350141e-001	-3.013752e-004
4.465034653187191e-004	2.586126e+000	4.409093e-001	-6.277111e-004
4.466289938340042e-004	2.296491e+000	2.561973e-001	-9.689916e-004
4.467603021767079e-004	1.918429e+000	1.552115e-002	-1.168753e-003
4.469004222385980e-004	1.500413e+000	-2.522855e-001	-1.163156e-003
4.470599135123352e-004	1.091635e+000	-5.103486e-001	-9.176407e-004
4.471717475365089e-004	8.955440e-001	-6.185662e-001	-6.215328e-004
4.472559022669580e-004	8.269273e-001	-6.339515e-001	-3.396109e-004
4.473352201443129e-004	8.220899e-001	-6.072530e-001	-4.746367e-005
4.474216098076990e-004	8.655535e-001	-5.582376e-001	2.689385e-004
4.475079661814105e-004	9.625647e-001	-4.868450e-001	5.480651e-004
4.476477404714228e-004	1.215507e+000	-3.188889e-001	8.927599e-004
4.477796190420588e-004	1.534120e+000	-1.114513e-001	1.058014e-003
4.479498127647493e-004	1.992785e+000	1.842769e-001	1.012428e-003
4.481085497578121e-004	2.371969e+000	4.248260e-001	7.443952e-004
4.482449696990884e-004	2.598602e+000	5.613829e-001	3.763544e-004
4.483175550222150e-004	2.652917e+000	5.861626e-001	1.443546e-004
4.483794663620619e-004	2.648993e+000	5.726104e-001	-6.720171e-005
4.484412412271102e-004	2.605177e+000	5.366715e-001	-2.757775e-004
4.485361490377972e-004	2.476986e+000	4.501628e-001	-5.628449e-004
4.486513989367773e-004	2.248327e+000	3.034474e-001	-8.354842e-004
4.487746908070655e-004	1.942865e+000	1.081940e-001	-1.003632e-003
4.489129233898767e-004	1.584189e+000	-1.225591e-001	-1.011324e-003
4.490738980880613e-004	1.222358e+000	-3.564221e-001	-7.999378e-004
4.492195155485071e-004	9.902309e-001	-5.058159e-001	-4.493713e-004
4.493073051275814e-004	9.165550e-001	-5.511976e-001	-1.802177e-004
4.493721860485651e-004	9.082229e-001	-5.533546e-001	3.534268e-005
4.494527125347317e-004	9.470482e-001	-5.240699e-001	2.995777e-004
4.495432966940590e-004	1.047811e+000	-4.559037e-001	5.654874e-004
4.496704070389594e-004	1.273039e+000	-3.082489e-001	8.496107e-004
4.498056164487351e-004	1.582403e+000	-1.072134e-001	1.037698e-003
4.498586367252905e-004	1.721083e+000	-1.751014e-002	1.065362e-003
4.499029594468891e-004	1.843223e+000	6.122592e-002	1.061098e-003
4.499203545568029e-004	1.891284e+000	9.212897e-002	1.052096e-003
4.499551447766305e-004	1.986955e+000	1.535409e-001	1.044604e-003
4.499561447766305e-004	1.989688e+000	1.552924e-001	1.034110e-003
4.499581447766306e-004	1.995124e+000	1.587732e-001	1.016811e-003
4.499621447766306e-004	2.005971e+000	1.657216e-001	1.017724e-003
4.499661324970181e-004	2.016747e+000	1.726219e-001	1.010857e-003
4.499741079377931e-004	2.038150e+000	1.863179e-001	1.005302e-003
4.499900588193429e-004	2.080666e+000	2.135100e-001	1.002940e-003
4.499910588193430e-004	2.083314e+000	2.152024e-001	9.929428e-004
4.499930588193430e-004	2.088577e+000	2.185652e-001	9.752530e-004
4.499970588193431e-004	2.099069e+000	2.252668e-001	9.752928e-004
4.500016891827466e-004	2.111172e+000	2.329960e-001	9.832206e-004
4.500026891827466e-004	2.113776e+000	2.346589e-001	9.763154e-004
4.500046891827466e-004	2.118974e+000	2.379761e-001	1.014079e-003
4.500050000000000e-004	2.119780e+000	2.384909e-001	9.934597e-004
4.500056216345066e-004	2.121390e+000	2.395189e-001	9.478260e-004
4.500068649035200e-004	2.124604e+000	2.415734e-001	6.931468e-004
4.500069189160692e-004	2.124747e+000	2.416627e-001	8.107882e-004
4.500070269411676e-004	2.125030e+000	2.418412e-001	1.017331e-003
4.500072429913644e-004	2.125587e+000	2.421978e-001	9.400729e-004
4.500075961324212e-004	2.126501e+000	2.427802e-001	9.736452e-004
4.500083024145347e-004	2.128325e+000	2.439444e-001	9.582620e-004
4.500090000000000e-004	2.130104e+000	2.450982e-001	-2.174613e-004
4.500090195165499e-004	2.130167e+000	2.451432e-001	4.875529e-004
4.500090585496497e-004	2.130278e+000	2.452680e-001	9.358797e-004
4.500091366158494e-004	2.130489e+000	2.456361e-001	9.484414e-004
4.500092257450107e-004	2.130751e+000	2.462905e-001	9.249898e-004
4.500094040033333e-004	2.131372e+000	2.483167e-001	8.775991e-004
4.500096225635015e-004	2.132297e+000	2.517591e-001	7.907544e-004
4.500097220499434e-004	2.132808e+000	2.537741e-001	7.360064e-004
4.500098010271164e-004	2.133278e+000	2.556505e-001	6.940260e-004
4.500098420456539e-004	2.133549e+000	2.567240e-001	6.690798e-004
4.500099240827290e-004	2.134145e+000	2.590520e-001	6.091716e-004
4.500100000000000e-004	2.134732e+000	2.613254e-001	5.322355e-004
4.500100075917271e-004	2.134797e+000	2.615650e-001	5.391220e-004
4.500100227751814e-004	2.134926e+000	2.620428e-001	5.384255e-004
4.500100531420898e-004	2.135194e+000	2.629904e-001	5.199164e-004
4.500101138759066e-004	2.135760e+000	2.648506e-001	4.816968e-004
4.500102353435403e-004	2.136996e+000	2.684321e-001	4.176208e-004
4.500104782788077e-004	2.139722e+000	2.752027e-001	3.189907e-004
4.500107346252860e-004	2.142854e+000	2.818861e-001	2.474218e-004
4.500109912161035e-004	2.146197e+000	2.881528e-001	2.037930e-004
4.500112810046974e-004	2.150126e+000	2.948678e-001	1.770241e-004
4.500117753473876e-004	2.156987e+000	3.059081e-001	1.559716e-004
4.500124734808794e-004	2.166846e+000	3.215427e-001	1.348093e-004
4.500132790840986e-004	2.178990e+000	3.429842e-001	3.413748e-005
4.500142668668956e-004	2.196418e+000	3.792043e-001	-2.934745e-004
4.500149875134103e-004	2.212764e+000	4.157288e-001	-6.758179e-004
4.500157949029028e-004	2.236831e+000	4.681225e-001	-1.168786e-003
4.500168777359051e-004	2.277849e+000	5.518629e-001	-1.790687e-003
4.500182593662866e-004	2.342192e+000	6.748990e-001	-2.458559e-003
4.500200256272676e-004	2.437366e+000	8.477334e-001	-3.124824e-003
4.500209487501741e-004	2.491687e+000	9.420123e-001	-3.354944e-003
4.500216449529330e-004	2.534449e+000	1.013407e+000	-3.438834e-003
4.500223591280198e-004	2.578713e+000	1.085906e+000	-3.481043e-003
4.500230320850770e-004	2.620458e+000	1.153691e+000	-3.506429e-003
4.500237044434842e-004	2.662032e+000	1.220527e+000	-3.514037e-003
4.500245314324397e-004	2.712759e+000	1.301202e+000	-3.499443e-003
4.500253670218223e-004	2.763354e+000	1.380960e+000	-3.468121e-003
4.500262666985960e-004	2.816922e+000	1.464874e+000	-3.426888e-003
4.500272535725350e-004	2.874296e+000	1.554211e+000	-3.379056e-003
4.500292273204129e-004	2.984932e+000	1.725132e+000	-3.280607e-003
4.500323365291028e-004	3.149620e+000	1.976864e+000	-3.123321e-003
4.500368296943065e-004	3.368048e+000	2.306114e+000	-2.897618e-003
4.500428599127269e-004	3.628887e+000	2.693020e+000	-2.604067e-003
4.500498848347300e-004	3.891122e+000	3.075566e+000	-2.282669e-003
4.500576543530218e-004	4.133596e+000	3.423888e+000	-1.955593e-003
4.500666825480867e-004	4.359235e+000	3.749323e+000	-1.391720e-003
4.500733672513706e-004	4.469148e+000	3.928140e+000	-2.834289e-004
4.500782415059705e-004	4.483949e+000	4.001365e+000	9.503667e-004
4.500843087142454e-004	4.429178e+000	4.033554e+000	1.980341e-003
4.500884192516518e-004	4.370270e+000	4.037434e+000	2.084707e-003
4.500943506121116e-004	4.279500e+000	4.036312e+000	1.918309e-003
4.501012773694722e-004	4.178334e+000	4.035150e+000	1.744167e-003
4.501151308841935e-004	3.989228e+000	4.033121e+000	1.443539e-003
4.501379809462960e-004	3.704713e+000	4.030503e+000	1.050540e-003
4.501780884110876e-004	3.252815e+000	4.027477e+000	5.552149e-004
4.502251146922772e-004	2.764447e+000	4.025678e+000	1.795813e-004
4.502902798021313e-004	2.123142e+000	4.025338e+000	-7.958538e-005
4.503833152330658e-004	1.231681e+000	4.027800e+000	-9.321197e-005
4.504771794168055e-004	3.472627e-001	4.035126e+000	1.923789e-004
4.505090202956816e-004	7.541765e-002	4.058007e+000	1.455860e-004
4.505198920995864e-004	1.832829e-002	4.092935e+000	-1.583541e-005
4.505234036310052e-004	1.316486e-002	4.114070e+000	1.275650e-006
4.505248311823806e-004	1.248131e-002	4.123527e+000	2.202448e-005
4.505261489499649e-004	1.156788e-002	4.131899e+000	2.247098e-005
4.505276464495761e-004	1.075389e-002	4.141464e+000	2.944297e-005
4.505302311410858e-004	9.598535e-003	4.157872e+000	4.475677e-005
4.505341106130828e-004	8.232454e-003	4.182110e+000	7.028196e-005
4.505404388808583e-004	6.571567e-003	4.220640e+000	1.149059e-004
4.505466851502356e-004	5.397255e-003	4.257264e+000	1.611421e-004
4.505544744872312e-004	4.374892e-003	4.300805e+000	2.205816e-004
4.505623616429228e-004	3.644819e-003	4.342409e+000	2.818576e-004
4.505728693846579e-004	2.961154e-003	4.394235e+000	3.644223e-004
4.505829598759109e-004	2.497974e-003	4.440144e+000	4.442520e-004
4.505974060298368e-004	2.034069e-003	4.500084e+000	5.590389e-004
4.506104240980598e-004	1.736975e-003	4.548753e+000	6.627450e-004
4.506271216838078e-004	1.471112e-003	4.604074e+000	7.959839e-004
4.506451719184976e-004	1.270799e-003	4.656136e+000	9.401623e-004
4.506696026952416e-004	1.088114e-003	4.716145e+000	1.135443e-003
4.506931047468108e-004	9.776092e-004	4.763274e+000	1.323385e-003
